subj_idx,response,rt_Org,rt,group
108,0,0,0,40
108,1,1757,1.757,11
108,0,1909,1.909,11
108,0,2189,2.189,11
108,1,1870,1.87,11
108,0,1862,1.862,11
108,1,1782,1.782,11
108,0,0,0,50
108,1,1063,1.063,22
108,0,871,0.871,22
108,1,1744,1.744,22
108,1,1304,1.304,22
108,1,1096,1.096,22
108,1,1144,1.144,22
108,0,0,0,40
108,1,1696,1.696,11
108,0,1385,1.385,11
108,0,2017,2.017,11
108,0,1041,1.041,11
108,1,1781,1.781,11
108,0,2541,2.541,11
108,0,0,0,50
108,0,1262,1.262,22
108,1,4127,4.127,22
108,1,1464,1.464,22
108,1,1576,1.576,22
108,1,2177,2.177,22
108,1,4106,4.106,22
108,0,0,0,50
108,1,1323,1.323,22
108,1,1507,1.507,22
108,0,0,0,22
108,1,1157,1.157,22
108,0,0,0,22
108,1,1534,1.534,22
108,0,0,0,40
108,1,1295,1.295,11
108,0,1664,1.664,11
108,0,2408,2.408,11
108,1,2592,2.592,11
108,1,3280,3.28,11
108,1,2377,2.377,11
108,0,0,0,40
108,0,1761,1.761,11
108,1,1202,1.202,11
108,0,2986,2.986,11
108,0,2218,2.218,11
108,0,2643,2.643,11
108,0,2411,2.411,11
108,0,0,0,50
108,1,1228,1.228,22
108,1,1628,1.628,22
108,1,1244,1.244,22
108,1,1845,1.845,22
108,1,1277,1.277,22
108,1,1573,1.573,22
108,0,0,0,50
108,1,1334,1.334,22
108,1,1398,1.398,22
108,1,1550,1.55,22
108,0,0,0,22
108,1,2359,2.359,22
108,1,1487,1.487,22
109,0,0,0,40
109,0,3802,3.802,11
109,0,0,0,11
109,0,2450,2.45,11
109,0,0,0,11
109,0,3275,3.275,11
109,1,1955,1.955,11
109,0,0,0,40
109,1,3300,3.3,11
109,1,2628,2.628,11
109,1,3476,3.476,11
109,0,0,0,11
109,0,2845,2.845,11
109,0,0,0,11
109,0,0,0,50
109,1,1654,1.654,22
109,0,710,0.71,22
109,1,1183,1.183,22
109,1,975,0.975,22
109,1,1615,1.615,22
109,1,1159,1.159,22
109,0,0,0,40
109,1,1672,1.672,11
109,0,2096,2.096,11
109,0,2131,2.131,11
109,0,0,0,11
109,0,2452,2.452,11
109,1,1925,1.925,11
109,0,0,0,50
109,0,1462,1.462,22
109,0,0,0,22
109,1,1023,1.023,22
109,0,0,0,22
109,0,0,0,22
109,0,0,0,22
109,0,0,0,50
109,1,890,0.89,22
109,1,1179,1.179,22
109,0,0,0,22
109,1,1452,1.452,22
109,0,0,0,22
109,1,1357,1.357,22
109,0,0,0,40
109,0,3151,3.151,11
109,1,4399,4.399,11
109,0,3624,3.624,11
109,0,0,0,11
109,0,1896,1.896,11
109,1,920,0.92,11
109,0,0,0,40
109,0,2280,2.28,11
109,1,1593,1.593,11
109,0,4505,4.505,11
109,0,3257,3.257,11
109,1,2562,2.562,11
109,0,1834,1.834,11
109,0,0,0,50
109,0,1155,1.155,22
109,1,803,0.803,22
109,1,915,0.915,22
109,1,1428,1.428,22
109,1,1148,1.148,22
109,1,2516,2.516,22
109,0,0,0,50
109,1,853,0.853,22
109,1,965,0.965,22
109,1,1262,1.262,22
109,1,4446,4.446,22
109,0,734,0.734,22
109,1,1191,1.191,22
112,0,2056,2.056,40
112,1,2105,2.105,11
112,0,0,0,11
112,0,3665,3.665,11
112,1,1642,1.642,11
112,1,1426,1.426,11
112,1,1362,1.362,11
112,0,0,0,50
112,0,1483,1.483,22
112,0,1171,1.171,22
112,1,947,0.947,22
112,1,916,0.916,22
112,1,836,0.836,22
112,1,1420,1.42,22
112,0,0,0,50
112,0,1565,1.565,22
112,0,0,0,22
112,1,998,0.998,22
112,1,1294,1.294,22
112,0,0,0,22
112,0,0,0,22
112,0,0,0,50
112,1,935,0.935,22
112,1,1519,1.519,22
112,1,1202,1.202,22
112,0,0,0,22
112,1,1451,1.451,22
112,1,1644,1.644,22
112,0,0,0,40
112,1,4565,4.565,11
112,0,0,0,11
112,1,206,0.206,11
112,1,3503,3.503,11
112,0,2304,2.304,11
112,0,1816,1.816,11
112,0,0,0,40
112,1,3290,3.29,11
112,1,3498,3.498,11
112,0,0,0,11
112,1,11,0.011,11
112,0,0,0,11
112,0,1285,1.285,11
112,0,0,0,40
112,1,4054,4.054,11
112,0,2878,2.878,11
112,1,3823,3.823,11
112,1,3631,3.631,11
112,1,2151,2.151,11
112,1,3559,3.559,11
112,0,0,0,50
112,1,1352,1.352,22
112,1,1544,1.544,22
112,0,0,0,22
112,1,1401,1.401,22
112,0,0,0,22
112,1,2009,2.009,22
112,0,0,0,50
112,1,1098,1.098,22
112,1,1050,1.05,22
112,1,2170,2.17,22
112,1,1019,1.019,22
112,1,1675,1.675,22
112,1,963,0.963,22
112,0,0,0,40
112,1,3012,3.012,11
112,1,2860,2.86,11
112,1,2461,2.461,11
112,1,4589,4.589,11
112,1,2709,2.709,11
112,0,2038,2.038,11
117,0,0,0,50
117,1,1240,1.24,22
117,1,1464,1.464,22
117,0,0,0,22
117,1,873,0.873,22
117,0,0,0,22
117,1,946,0.946,22
117,0,0,0,40
117,0,3026,3.026,11
117,1,1851,1.851,11
117,0,1515,1.515,11
117,1,3283,3.283,11
117,1,4475,4.475,11
117,0,1812,1.812,11
117,0,0,0,50
117,0,909,0.909,22
117,0,0,0,22
117,1,965,0.965,22
117,1,685,0.685,22
117,0,0,0,22
117,0,0,0,22
117,0,0,0,50
117,1,894,0.894,22
117,1,694,0.694,22
117,1,1105,1.105,22
117,0,0,0,22
117,1,1235,1.235,22
117,1,915,0.915,22
117,0,0,0,50
117,1,884,0.884,22
117,1,1197,1.197,22
117,0,702,0.702,22
117,1,894,0.894,22
117,1,679,0.679,22
117,1,1336,1.336,22
117,0,0,0,40
117,1,3313,3.313,11
117,1,3537,3.537,11
117,0,2794,2.794,11
117,1,2715,2.715,11
117,0,2827,2.827,11
117,1,4132,4.132,11
117,0,0,0,40
117,0,1765,1.765,11
117,1,3134,3.134,11
117,1,4078,4.078,11
117,1,2942,2.942,11
117,0,3343,3.343,11
117,1,3535,3.535,11
117,0,0,0,40
117,1,2759,2.759,11
117,1,4295,4.295,11
117,0,4216,4.216,11
117,1,3272,3.272,11
117,1,4304,4.304,11
117,0,4505,4.505,11
117,0,0,0,50
117,1,1353,1.353,22
117,0,833,0.833,22
117,1,922,0.922,22
117,1,1218,1.218,22
117,1,986,0.986,22
117,1,1091,1.091,22
117,0,0,0,40
117,1,2187,2.187,11
117,0,2268,2.268,11
117,1,3892,3.892,11
117,1,2532,2.532,11
117,1,1772,1.772,11
117,0,2405,2.405,11
118,0,0,0,50
118,1,2190,2.19,22
118,1,1446,1.446,22
118,0,0,0,22
118,1,1407,1.407,22
118,0,0,0,22
118,1,1335,1.335,22
118,0,0,0,40
118,1,1672,1.672,11
118,0,1376,1.376,11
118,0,1561,1.561,11
118,1,2329,2.329,11
118,0,1745,1.745,11
118,1,1681,1.681,11
118,0,0,0,50
118,1,1249,1.249,22
118,0,1474,1.474,22
118,1,1338,1.338,22
118,1,1402,1.402,22
118,1,819,0.819,22
118,1,851,0.851,22
118,0,0,0,40
118,1,1724,1.724,11
118,1,1812,1.812,11
118,0,2871,2.871,11
118,1,2160,2.16,11
118,1,2384,2.384,11
118,1,2985,2.985,11
118,0,0,0,40
118,0,0,0,11
118,0,0,0,11
118,0,2931,2.931,11
118,1,3676,3.676,11
118,1,1765,1.765,11
118,0,3157,3.157,11
118,0,0,0,50
118,1,1415,1.415,22
118,1,1799,1.799,22
118,1,1048,1.048,22
118,1,792,0.792,22
118,1,944,0.944,22
118,1,905,0.905,22
118,0,0,0,50
118,1,1890,1.89,22
118,0,0,0,22
118,0,0,0,22
118,0,115,0.115,22
118,1,1188,1.188,22
118,1,1268,1.268,22
118,0,0,0,50
118,0,981,0.981,22
118,0,0,0,22
118,1,813,0.813,22
118,1,878,0.878,22
118,0,0,0,22
118,0,0,0,22
118,0,0,0,40
118,0,1671,1.671,11
118,1,2807,2.807,11
118,1,1719,1.719,11
118,1,1784,1.784,11
118,0,2440,2.44,11
118,0,1944,1.944,11
118,0,0,0,40
118,1,2249,2.249,11
118,1,2473,2.473,11
118,1,2250,2.25,11
118,0,0,0,11
118,1,2082,2.082,11
118,1,3618,3.618,11
119,0,0,0,40
119,1,1564,1.564,11
119,1,1540,1.54,11
119,0,1101,1.101,11
119,1,1165,1.165,11
119,1,1405,1.405,11
119,0,2814,2.814,11
119,0,0,0,40
119,1,1542,1.542,11
119,1,1119,1.119,11
119,1,1199,1.199,11
119,1,1015,1.015,11
119,1,1848,1.848,11
119,1,1432,1.432,11
119,0,0,0,50
119,1,3008,3.008,22
119,0,1081,1.081,22
119,1,985,0.985,22
119,1,1417,1.417,22
119,1,1161,1.161,22
119,1,969,0.969,22
119,0,0,0,40
119,1,1330,1.33,11
119,1,987,0.987,11
119,0,1115,1.115,11
119,1,2027,2.027,11
119,1,1083,1.083,11
119,0,1556,1.556,11
119,0,0,0,50
119,1,1380,1.38,22
119,0,0,0,22
119,1,920,0.92,22
119,0,0,0,22
119,1,857,0.857,22
119,1,1202,1.202,22
119,0,0,0,50
119,1,1243,1.243,22
119,0,788,0.788,22
119,1,1516,1.516,22
119,1,949,0.949,22
119,1,1246,1.246,22
119,1,1238,1.238,22
119,0,0,0,40
119,0,1704,1.704,11
119,1,1224,1.224,11
119,0,0,0,11
119,1,1353,1.353,11
119,0,1505,1.505,11
119,1,1730,1.73,11
119,0,0,0,50
119,1,779,0.779,22
119,1,1059,1.059,22
119,0,0,0,22
119,1,1724,1.724,22
119,0,0,0,22
119,1,1020,1.02,22
119,0,0,0,50
119,0,1005,1.005,22
119,0,0,0,22
119,0,0,0,22
119,0,0,0,22
119,1,3270,3.27,22
119,0,0,0,22
119,0,0,0,40
119,0,1103,1.103,11
119,0,1864,1.864,11
119,0,1936,1.936,11
119,1,2376,2.376,11
119,0,2777,2.777,11
119,1,1945,1.945,11
121,0,0,0,50
121,1,1913,1.913,22
121,0,1401,1.401,22
121,1,1817,1.817,22
121,1,1450,1.45,22
121,1,1514,1.514,22
121,0,1306,1.306,22
121,0,0,0,40
121,1,2507,2.507,11
121,0,4491,4.491,11
121,0,0,0,11
121,1,4508,4.508,11
121,1,3636,3.636,11
121,1,2764,2.764,11
121,0,0,0,40
121,1,3229,3.229,11
121,1,3393,3.393,11
121,0,0,0,11
121,1,1766,1.766,11
121,1,4491,4.491,11
121,1,2923,2.923,11
121,0,0,0,50
121,1,1773,1.773,22
121,1,2109,2.109,22
121,0,0,0,22
121,1,1534,1.534,22
121,0,0,0,22
121,1,1688,1.688,22
121,0,0,0,50
121,1,1744,1.744,22
121,1,1569,1.569,22
121,1,1353,1.353,22
121,0,0,0,22
121,1,1947,1.947,22
121,1,2003,2.003,22
121,0,0,0,40
121,1,2452,2.452,11
121,1,2660,2.66,11
121,0,3308,3.308,11
121,0,0,0,11
121,0,3093,3.093,11
121,0,0,0,11
121,0,0,0,40
121,1,2974,2.974,11
121,1,4406,4.406,11
121,1,4391,4.391,11
121,1,2767,2.767,11
121,1,3135,3.135,11
121,1,2839,2.839,11
121,0,0,0,50
121,1,1936,1.936,22
121,1,1224,1.224,22
121,1,1169,1.169,22
121,1,1281,1.281,22
121,1,1993,1.993,22
121,1,1746,1.746,22
121,0,0,0,50
121,0,1034,1.034,22
121,0,0,0,22
121,1,1426,1.426,22
121,1,1195,1.195,22
121,0,0,0,22
121,0,0,0,22
121,0,0,0,40
121,1,3444,3.444,11
121,1,3852,3.852,11
121,0,2941,2.941,11
121,0,4493,4.493,11
121,1,3805,3.805,11
121,1,3592,3.592,11
123,0,0,0,40
123,0,0,0,11
123,0,0,0,11
123,0,0,0,11
123,0,3122,3.122,11
123,1,3667,3.667,11
123,1,3579,3.579,11
123,0,0,0,40
123,1,3619,3.619,11
123,0,3323,3.323,11
123,0,3548,3.548,11
123,1,4060,4.06,11
123,0,0,0,11
123,0,3573,3.573,11
123,0,0,0,40
123,1,4437,4.437,11
123,1,2126,2.126,11
123,0,0,0,11
123,0,0,0,11
123,1,1455,1.455,11
123,1,1943,1.943,11
123,0,0,0,50
123,1,1551,1.551,22
123,1,2096,2.096,22
123,1,1512,1.512,22
123,0,0,0,22
123,1,1489,1.489,22
123,1,1244,1.244,22
123,0,0,0,50
123,1,1206,1.206,22
123,0,1390,1.39,22
123,1,2695,2.695,22
123,1,2576,2.576,22
123,0,0,0,22
123,1,1200,1.2,22
123,0,0,0,40
123,1,4713,4.713,11
123,1,2498,2.498,11
123,1,1915,1.915,11
123,0,2931,2.931,11
123,1,1716,1.716,11
123,1,2949,2.949,11
123,0,0,0,50
123,1,1150,1.15,22
123,0,3982,3.982,22
123,1,1543,1.543,22
123,1,1503,1.503,22
123,0,0,0,22
123,0,0,0,22
123,0,0,0,50
123,1,1049,1.049,22
123,1,1753,1.753,22
123,1,2369,2.369,22
123,1,1626,1.626,22
123,0,90,0.09,22
123,1,1498,1.498,22
123,0,0,0,50
123,1,1715,1.715,22
123,1,1595,1.595,22
123,1,3219,3.219,22
123,1,1420,1.42,22
123,1,2179,2.179,22
123,0,1028,1.028,22
123,0,0,0,40
123,1,3196,3.196,11
123,0,0,0,11
123,1,3245,3.245,11
123,0,2845,2.845,11
123,0,0,0,11
123,0,0,0,11
126,0,0,0,50
126,1,1232,1.232,22
126,1,984,0.984,22
126,0,0,0,22
126,1,681,0.681,22
126,0,0,0,22
126,1,826,0.826,22
126,0,0,0,40
126,1,2058,2.058,11
126,1,1387,1.387,11
126,0,1963,1.963,11
126,1,2475,2.475,11
126,1,1995,1.995,11
126,1,3132,3.132,11
126,0,0,0,40
126,1,2037,2.037,11
126,1,1541,1.541,11
126,1,2749,2.749,11
126,1,1384,1.384,11
126,0,2921,2.921,11
126,1,2657,2.657,11
126,0,0,0,50
126,1,1114,1.114,22
126,1,1155,1.155,22
126,1,1132,1.132,22
126,1,3812,3.812,22
126,1,1045,1.045,22
126,1,910,0.91,22
126,0,0,0,40
126,1,1767,1.767,11
126,1,1487,1.487,11
126,1,3360,3.36,11
126,1,3913,3.913,11
126,1,1241,1.241,11
126,1,2882,2.882,11
126,0,0,0,50
126,1,819,0.819,22
126,1,1036,1.036,22
126,1,884,0.884,22
126,1,1020,1.02,22
126,0,0,0,22
126,1,1125,1.125,22
126,0,0,0,40
126,1,2614,2.614,11
126,0,3198,3.198,11
126,0,1822,1.822,11
126,0,0,0,11
126,0,0,0,11
126,0,0,0,11
126,0,0,0,50
126,1,1559,1.559,22
126,0,1047,1.047,22
126,0,0,0,22
126,1,880,0.88,22
126,1,816,0.816,22
126,1,993,0.993,22
126,0,0,0,50
126,0,969,0.969,22
126,0,0,0,22
126,1,1290,1.29,22
126,1,1562,1.562,22
126,0,0,0,22
126,0,0,0,22
126,0,0,0,40
126,1,2348,2.348,11
126,1,2860,2.86,11
126,1,2524,2.524,11
126,1,2341,2.341,11
126,1,1789,1.789,11
126,1,1565,1.565,11
130,0,0,0,40
130,1,3152,3.152,11
130,1,1416,1.416,11
130,1,1512,1.512,11
130,1,2489,2.489,11
130,1,1257,1.257,11
130,0,1785,1.785,11
130,0,0,0,50
130,1,922,0.922,22
130,0,954,0.954,22
130,0,834,0.834,22
130,1,946,0.946,22
130,0,0,0,22
130,1,988,0.988,22
130,0,0,0,50
130,0,892,0.892,22
130,1,2692,2.692,22
130,1,836,0.836,22
130,1,1021,1.021,22
130,0,0,0,22
130,0,0,0,22
130,0,0,0,50
130,1,798,0.798,22
130,0,718,0.718,22
130,1,1602,1.602,22
130,0,0,0,22
130,1,1299,1.299,22
130,1,2707,2.707,22
130,0,0,0,40
130,1,2135,2.135,11
130,0,1941,1.941,11
130,0,2765,2.765,11
130,1,3687,3.687,11
130,1,4551,4.551,11
130,1,4040,4.04,11
130,0,0,0,40
130,1,2552,2.552,11
130,1,1577,1.577,11
130,1,2226,2.226,11
130,1,2538,2.538,11
130,1,2675,2.675,11
130,0,3091,3.091,11
130,0,0,0,40
130,1,2533,2.533,11
130,0,2349,2.349,11
130,1,1941,1.941,11
130,1,2541,2.541,11
130,0,2406,2.406,11
130,1,2286,2.286,11
130,0,0,0,50
130,1,983,0.983,22
130,1,1343,1.343,22
130,0,0,0,22
130,1,1240,1.24,22
130,0,0,0,22
130,1,1329,1.329,22
130,0,0,0,50
130,1,1249,1.249,22
130,1,850,0.85,22
130,0,770,0.77,22
130,1,866,0.866,22
130,1,1355,1.355,22
130,1,1058,1.058,22
130,0,0,0,40
130,0,2155,2.155,11
130,1,2667,2.667,11
130,1,4108,4.108,11
130,0,4164,4.164,11
130,0,2628,2.628,11
130,1,1972,1.972,11
131,0,0,0,40
131,1,3071,3.071,11
131,1,3255,3.255,11
131,0,3480,3.48,11
131,1,4256,4.256,11
131,1,2224,2.224,11
131,1,3329,3.329,11
131,0,0,0,50
131,0,2034,2.034,22
131,0,0,0,22
131,1,1778,1.778,22
131,1,1809,1.809,22
131,0,0,0,22
131,0,0,0,22
131,0,0,0,40
131,1,2851,2.851,11
131,1,2012,2.012,11
131,0,0,0,11
131,1,2332,2.332,11
131,1,1916,1.916,11
131,0,3876,3.876,11
131,0,0,0,50
131,1,1293,1.293,22
131,1,1022,1.022,22
131,1,1006,1.006,22
131,1,1718,1.718,22
131,1,1062,1.062,22
131,1,993,0.993,22
131,0,0,0,50
131,1,1028,1.028,22
131,1,1003,1.003,22
131,1,1156,1.156,22
131,0,0,0,22
131,1,1621,1.621,22
131,1,894,0.894,22
131,0,0,0,40
131,1,3095,3.095,11
131,1,2967,2.967,11
131,0,2472,2.472,11
131,1,3464,3.464,11
131,0,0,0,11
131,1,4473,4.473,11
131,0,0,0,50
131,1,1099,1.099,22
131,1,2467,2.467,22
131,0,0,0,22
131,1,4501,4.501,22
131,0,0,0,22
131,1,1445,1.445,22
131,0,0,0,40
131,1,4454,4.454,11
131,1,2622,2.622,11
131,1,4135,4.135,11
131,1,2743,2.743,11
131,1,3799,3.799,11
131,1,2944,2.944,11
131,0,0,0,50
131,1,985,0.985,22
131,0,1464,1.464,22
131,1,1113,1.113,22
131,1,1817,1.817,22
131,1,882,0.882,22
131,1,1282,1.282,22
131,0,0,0,40
131,1,3058,3.058,11
131,1,2298,2.298,11
131,1,3650,3.65,11
131,1,4579,4.579,11
131,1,2003,2.003,11
131,1,3587,3.587,11
134,0,4537,4.537,40
134,1,4281,4.281,11
134,1,3786,3.786,11
134,1,4586,4.586,11
134,1,2043,2.043,11
134,1,2267,2.267,11
134,0,3555,3.555,11
134,0,0,0,40
134,0,3267,3.267,11
134,1,2900,2.9,11
134,0,0,0,11
134,0,3108,3.108,11
134,0,2652,2.652,11
134,1,2773,2.773,11
134,0,0,0,50
134,0,2790,2.79,22
134,0,0,0,22
134,1,3369,3.369,22
134,1,1026,1.026,22
134,0,0,0,22
134,1,955,0.955,22
134,0,0,0,40
134,0,1892,1.892,11
134,1,1861,1.861,11
134,1,2949,2.949,11
134,1,86,0.086,11
134,1,3343,3.343,11
134,0,87,0.087,11
134,0,0,0,40
134,1,2728,2.728,11
134,0,2432,2.432,11
134,0,3081,3.081,11
134,1,4138,4.138,11
134,0,2202,2.202,11
134,1,44,0.044,11
134,0,0,0,50
134,0,1388,1.388,22
134,1,1933,1.933,22
134,0,0,0,22
134,1,1829,1.829,22
134,1,3038,3.038,22
134,0,838,0.838,22
134,0,150,0.15,50
134,1,1934,1.934,22
134,1,2303,2.303,22
134,1,1679,1.679,22
134,1,1327,1.327,22
134,1,944,0.944,22
134,0,0,0,22
134,0,0,0,50
134,1,1009,1.009,22
134,1,1569,1.569,22
134,1,2673,2.673,22
134,1,3890,3.89,22
134,1,1274,1.274,22
134,1,1266,1.266,22
134,0,0,0,40
134,0,3450,3.45,11
134,1,1451,1.451,11
134,1,59,0.059,11
134,1,179,0.179,11
134,1,596,0.596,11
134,1,3660,3.66,11
134,0,0,0,50
134,1,2629,2.629,22
134,1,933,0.933,22
134,1,173,0.173,22
134,0,1078,1.078,22
134,0,0,0,22
134,1,1182,1.182,22
135,0,0,0,40
135,0,0,0,11
135,0,0,0,11
135,0,0,0,11
135,0,0,0,11
135,0,0,0,11
135,0,1333,1.333,11
135,0,0,0,40
135,1,2839,2.839,11
135,1,1719,1.719,11
135,1,1712,1.712,11
135,0,88,0.088,11
135,1,2265,2.265,11
135,0,1802,1.802,11
135,0,0,0,50
135,1,1987,1.987,22
135,0,948,0.948,22
135,1,1196,1.196,22
135,1,1237,1.237,22
135,1,1301,1.301,22
135,1,1126,1.126,22
135,0,0,0,40
135,1,1662,1.662,11
135,0,1703,1.703,11
135,0,1494,1.494,11
135,1,1991,1.991,11
135,0,2327,2.327,11
135,1,2383,2.383,11
135,0,0,0,50
135,0,1016,1.016,22
135,1,2368,2.368,22
135,1,1520,1.52,22
135,1,1041,1.041,22
135,0,0,0,22
135,1,34,0.034,22
135,0,0,0,50
135,1,962,0.962,22
135,1,1114,1.114,22
135,1,979,0.979,22
135,1,1131,1.131,22
135,1,1187,1.187,22
135,1,1556,1.556,22
135,0,0,0,40
135,1,2004,2.004,11
135,1,1653,1.653,11
135,1,3629,3.629,11
135,1,1557,1.557,11
135,0,2462,2.462,11
135,1,2254,2.254,11
135,0,0,0,40
135,1,2183,2.183,11
135,1,2030,2.03,11
135,1,2599,2.599,11
135,1,2679,2.679,11
135,1,1911,1.911,11
135,1,3459,3.459,11
135,0,0,0,50
135,1,1052,1.052,22
135,1,772,0.772,22
135,1,1405,1.405,22
135,1,910,0.91,22
135,1,1222,1.222,22
135,1,1015,1.015,22
135,0,0,0,50
135,1,1048,1.048,22
135,1,1041,1.041,22
135,0,817,0.817,22
135,0,0,0,22
135,1,1555,1.555,22
135,1,1307,1.307,22
136,0,0,0,50
136,1,1122,1.122,22
136,1,866,0.866,22
136,1,2074,2.074,22
136,1,1347,1.347,22
136,0,0,0,22
136,1,59,0.059,22
136,0,0,0,40
136,0,0,0,11
136,1,1964,1.964,11
136,1,2804,2.804,11
136,0,0,0,11
136,1,2293,2.293,11
136,0,0,0,11
136,0,0,0,50
136,0,0,0,22
136,0,0,0,22
136,1,1019,1.019,22
136,1,972,0.972,22
136,0,0,0,22
136,0,0,0,22
136,0,0,0,50
136,1,958,0.958,22
136,1,1199,1.199,22
136,1,1519,1.519,22
136,0,0,0,22
136,1,1768,1.768,22
136,1,1296,1.296,22
136,0,0,0,50
136,1,1362,1.362,22
136,1,1154,1.154,22
136,1,1003,1.003,22
136,1,1156,1.156,22
136,1,964,0.964,22
136,1,900,0.9,22
136,0,0,0,40
136,0,3005,3.005,11
136,1,2669,2.669,11
136,0,1597,1.597,11
136,1,2382,2.382,11
136,0,0,0,11
136,0,0,0,11
136,0,0,0,40
136,0,0,0,11
136,0,0,0,11
136,0,0,0,11
136,1,2224,2.224,11
136,0,3664,3.664,11
136,1,2169,2.169,11
136,0,0,0,40
136,0,4105,4.105,11
136,0,0,0,11
136,0,0,0,11
136,0,0,0,11
136,1,2026,2.026,11
136,0,1690,1.69,11
136,0,0,0,50
136,1,1763,1.763,22
136,0,1171,1.171,22
136,0,2244,2.244,22
136,1,2196,2.196,22
136,1,1468,1.468,22
136,1,4653,4.653,22
136,0,0,0,40
136,1,1533,1.533,11
136,1,2109,2.109,11
136,1,2622,2.622,11
136,1,1558,1.558,11
136,1,1553,1.553,11
136,0,0,0,11
142,0,0,0,40
142,1,2372,2.372,11
142,1,2612,2.612,11
142,0,4572,4.572,11
142,1,2013,2.013,11
142,1,3493,3.493,11
142,0,4789,4.789,11
142,0,0,0,40
142,1,4718,4.718,11
142,0,0,0,11
142,0,1,0.001,11
142,1,3055,3.055,11
142,1,2599,2.599,11
142,1,3824,3.824,11
142,0,0,0,50
142,0,1792,1.792,22
142,0,1120,1.12,22
142,1,1424,1.424,22
142,1,1537,1.537,22
142,1,1961,1.961,22
142,1,1393,1.393,22
142,0,0,0,40
142,0,0,0,11
142,1,3922,3.922,11
142,0,1922,1.922,11
142,1,4843,4.843,11
142,1,4574,4.574,11
142,1,2767,2.767,11
142,0,0,0,50
142,0,880,0.88,22
142,1,1465,1.465,22
142,1,2369,2.369,22
142,1,1050,1.05,22
142,0,0,0,22
142,1,2755,2.755,22
142,0,0,0,50
142,1,1212,1.212,22
142,1,917,0.917,22
142,0,0,0,22
142,1,1358,1.358,22
142,0,0,0,22
142,1,1560,1.56,22
142,0,0,0,40
142,1,2776,2.776,11
142,1,2265,2.265,11
142,1,2705,2.705,11
142,1,1874,1.874,11
142,0,2650,2.65,11
142,1,4474,4.474,11
142,0,0,0,40
142,0,0,0,11
142,0,139,0.139,11
142,1,3803,3.803,11
142,0,0,0,11
142,0,340,0.34,11
142,1,3021,3.021,11
142,0,0,0,50
142,1,1453,1.453,22
142,1,957,0.957,22
142,1,1670,1.67,22
142,1,2750,2.75,22
142,1,910,0.91,22
142,1,1175,1.175,22
142,0,0,0,50
142,1,903,0.903,22
142,1,1304,1.304,22
142,1,3272,3.272,22
142,0,0,0,22
142,1,1705,1.705,22
142,1,1177,1.177,22
145,0,0,0,40
145,1,1827,1.827,11
145,0,2676,2.676,11
145,0,4228,4.228,11
145,1,2444,2.444,11
145,1,3293,3.293,11
145,1,2837,2.837,11
145,0,0,0,50
145,1,934,0.934,22
145,1,382,0.382,22
145,1,1158,1.158,22
145,1,1111,1.111,22
145,0,0,0,22
145,1,495,0.495,22
145,0,0,0,40
145,0,3567,3.567,11
145,0,0,0,11
145,1,3416,3.416,11
145,1,2888,2.888,11
145,0,2521,2.521,11
145,1,2633,2.633,11
145,0,0,0,50
145,1,1565,1.565,22
145,1,1173,1.173,22
145,0,0,0,22
145,1,1566,1.566,22
145,0,0,0,22
145,1,1728,1.728,22
145,0,0,0,40
145,1,4145,4.145,11
145,1,2202,2.202,11
145,1,2514,2.514,11
145,0,4819,4.819,11
145,1,2203,2.203,11
145,1,3524,3.524,11
145,0,0,0,50
145,1,1005,1.005,22
145,1,1030,1.03,22
145,1,1703,1.703,22
145,0,0,0,22
145,1,1392,1.392,22
145,1,1224,1.224,22
145,0,0,0,40
145,1,2440,2.44,11
145,1,3025,3.025,11
145,1,1833,1.833,11
145,1,2393,2.393,11
145,0,0,0,11
145,1,2482,2.482,11
145,0,0,0,40
145,1,2267,2.267,11
145,1,3243,3.243,11
145,0,2979,2.979,11
145,1,3092,3.092,11
145,1,2724,2.724,11
145,0,4812,4.812,11
145,0,0,0,50
145,1,1453,1.453,22
145,1,869,0.869,22
145,1,1341,1.341,22
145,1,1598,1.598,22
145,1,1590,1.59,22
145,1,950,0.95,22
145,0,0,0,50
145,1,1199,1.199,22
145,0,959,0.959,22
145,1,1832,1.832,22
145,1,3112,3.112,22
145,1,872,0.872,22
145,1,1544,1.544,22
146,0,0,0,40
146,1,3343,3.343,11
146,1,3064,3.064,11
146,1,1872,1.872,11
146,1,2088,2.088,11
146,1,3673,3.673,11
146,1,2137,2.137,11
146,0,0,0,40
146,1,3034,3.034,11
146,1,3186,3.186,11
146,1,2978,2.978,11
146,1,1563,1.563,11
146,0,2019,2.019,11
146,1,1739,1.739,11
146,0,0,0,50
146,0,1844,1.844,22
146,0,0,0,22
146,1,1093,1.093,22
146,1,1317,1.317,22
146,0,0,0,22
146,0,0,0,22
146,0,0,0,40
146,1,3041,3.041,11
146,1,1809,1.809,11
146,1,2858,2.858,11
146,1,2043,2.043,11
146,1,3499,3.499,11
146,0,2988,2.988,11
146,0,0,0,40
146,1,2189,2.189,11
146,1,2310,2.31,11
146,1,3894,3.894,11
146,1,2207,2.207,11
146,0,2384,2.384,11
146,0,0,0,11
146,0,0,0,50
146,1,1234,1.234,22
146,1,1298,1.298,22
146,0,0,0,22
146,1,1795,1.795,22
146,0,0,0,22
146,1,948,0.948,22
146,0,0,0,50
